rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,imu_degC,output_Hz,
01/01/2000,00:01:05.05,276.37,-14.65,1696.29,-22.80,-27.32,-46.16,-6.60,1.50,27.90,30.28,47.05,
01/01/2000,00:01:05.05,134.28,88.87,1287.60,-40.30,-29.57,-17.44,-7.50,2.10,25.50,30.52,47.05,
01/01/2000,00:01:05.05,6.84,129.39,940.92,-34.02,-20.43,-1.89,-8.70,3.60,26.25,30.52,47.05,
01/01/2000,00:01:05.05,-118.65,130.86,689.94,-23.29,3.11,8.54,-8.55,1.05,26.10,30.33,47.05,
01/01/2000,00:01:05.05,-211.91,110.35,539.55,-10.49,10.67,14.82,-8.25,1.65,26.25,30.43,47.05,
01/01/2000,00:01:05.05,-289.55,93.75,481.93,-3.35,10.12,4.94,-9.60,1.05,26.10,30.33,47.05,
01/01/2000,00:01:05.05,-323.73,31.25,480.47,-3.41,-1.77,-7.56,-7.50,0.90,27.00,30.43,47.05,
01/01/2000,00:01:05.05,-294.43,-13.67,463.38,-7.07,-2.68,-18.48,-7.95,1.35,26.25,30.33,47.05,
01/01/2000,00:01:05.05,-240.72,-43.46,466.80,-4.33,0.37,-19.21,-8.10,0.30,26.10,30.47,47.05,
01/01/2000,00:01:05.05,-237.79,-63.48,536.62,-3.78,0.79,-18.66,-7.05,0.75,26.10,30.71,47.05,
01/01/2000,00:01:05.05,-250.49,-72.27,604.00,-3.11,0.61,-13.96,-7.80,2.25,26.40,30.19,47.05,
01/01/2000,00:01:05.05,-272.95,-88.87,657.71,-0.37,1.52,-14.88,-7.20,2.10,24.45,30.33,47.06,
01/01/2000,00:01:05.05,-274.41,-108.40,790.53,6.89,0.24,-15.61,-8.85,0.30,25.35,29.99,47.06,
01/01/2000,00:01:05.05,-271.00,-141.60,963.38,12.01,3.66,-13.05,-9.00,1.35,25.50,30.33,47.06,
01/01/2000,00:01:05.05,-228.52,-152.83,1099.61,9.27,6.95,-8.72,-9.30,1.50,27.15,30.52,47.06,
01/01/2000,00:01:05.05,-162.60,-150.39,1298.34,-3.35,0.61,-0.98,-7.50,3.30,27.30,30.43,47.06,
01/01/2000,00:01:05.05,-133.79,-157.71,1411.62,-21.77,-8.60,6.52,-7.20,1.35,27.00,30.33,47.06,
01/01/2000,00:01:05.05,-128.42,-88.38,1522.95,-39.51,-18.41,17.01,-7.50,1.35,25.80,30.43,47.06,
01/01/2000,00:01:05.05,-50.78,-102.05,1461.91,-47.62,-9.76,28.90,-10.05,1.50,24.90,30.67,47.06,
01/01/2000,00:01:05.05,-442.87,19.53,1550.29,14.15,-45.85,22.32,-10.35,-1.80,26.85,30.62,47.04,
01/01/2000,00:01:05.05,-86.91,-176.27,1898.44,20.49,-36.46,-19.45,-9.45,-0.90,25.80,30.62,47.04,
01/01/2000,00:01:05.05,245.61,-270.51,1882.32,12.80,14.02,20.12,-9.60,-0.75,27.15,30.43,47.04,
01/01/2000,00:01:05.05,84.96,-155.27,1528.32,-8.41,36.83,48.35,-9.45,-0.90,24.75,30.47,47.04,
01/01/2000,00:01:05.05,-21.00,-40.04,1121.09,-19.63,30.61,46.65,-9.60,-1.80,26.85,30.09,47.04,
01/01/2000,00:01:05.05,-89.36,21.00,903.32,-13.60,19.39,30.37,-7.50,-1.65,27.00,30.47,47.04,
01/01/2000,00:01:05.05,-48.83,15.62,779.30,-10.37,5.18,19.09,-8.10,-1.80,24.60,30.19,47.04,
01/01/2000,00:01:05.05,10.74,-7.81,692.38,-1.22,14.94,22.26,-10.80,-3.00,25.65,30.47,47.05,
01/01/2000,00:01:05.05,-78.12,-14.16,674.32,-2.32,18.66,28.96,-8.25,-3.60,26.55,30.33,47.05,
01/01/2000,00:01:05.05,-86.43,-14.16,619.14,-8.96,12.32,29.15,-6.60,-4.20,26.40,30.33,47.05,
01/01/2000,00:01:05.05,-82.03,-13.67,532.23,-9.09,11.83,33.29,-7.95,-4.05,26.25,30.33,47.05,
01/01/2000,00:01:05.05,-66.41,1.46,491.70,-9.39,13.78,40.00,-6.60,-3.00,26.40,30.19,47.05,
01/01/2000,00:01:05.05,-44.92,-3.91,484.38,-0.85,16.95,46.71,-5.70,-4.05,26.25,30.33,47.05,
01/01/2000,00:01:05.05,-68.36,0.98,519.53,2.32,22.01,57.44,-5.85,-4.95,27.15,30.09,47.05,
01/01/2000,00:01:05.05,-127.93,4.39,593.75,1.65,16.52,47.44,-7.80,-5.70,26.85,30.33,47.05,
01/01/2000,00:01:05.05,-117.19,18.55,625.98,-1.10,4.45,38.84,-5.55,-4.65,28.65,30.47,47.05,
01/01/2000,00:01:05.05,-103.03,17.09,661.62,4.15,-10.91,15.79,-5.55,-4.65,28.65,30.33,47.05,
01/01/2000,00:01:05.05,3.91,-15.62,804.20,16.71,-27.32,-0.73,-7.50,-5.55,27.00,30.33,47.05,
01/01/2000,00:01:05.05,142.58,-69.82,1023.93,26.22,-19.45,-0.91,-6.60,-4.20,24.90,30.43,47.05,
01/01/2000,00:01:05.05,106.93,-52.25,1225.59,31.65,-13.90,5.85,-7.20,-5.25,27.75,30.47,47.05,
01/01/2000,00:01:05.05,-22.46,-40.53,1325.68,23.84,-29.57,0.79,-7.05,-4.65,27.90,30.33,47.06,
01/01/2000,00:01:05.05,-110.84,-47.85,1349.61,15.00,-35.30,-12.26,-6.75,-4.35,26.25,30.52,47.06,
01/01/2000,00:01:05.05,-127.93,-14.16,1308.59,12.93,-38.35,-23.05,-9.45,-5.25,26.55,30.81,47.06,
01/01/2000,00:01:05.05,205.08,-224.61,2189.94,2.87,-21.65,-67.20,-10.95,-3.30,27.30,30.52,47.03,
01/01/2000,00:01:05.05,272.46,-74.71,1940.92,-31.65,4.82,-17.93,-10.50,-0.90,27.30,30.33,47.03,
01/01/2000,00:01:05.05,112.30,128.42,1473.14,-52.56,16.95,8.41,-9.75,-1.35,26.25,30.52,47.03,
01/01/2000,00:01:05.05,-34.18,240.23,1026.86,-49.33,20.91,13.84,-9.60,-3.00,27.15,30.33,47.03,
01/01/2000,00:01:05.05,-115.72,248.05,746.09,-31.65,27.80,10.61,-10.35,-3.45,25.35,30.43,47.03,
01/01/2000,00:01:05.05,-247.07,211.43,655.76,-25.30,37.26,1.52,-9.45,-2.85,25.80,30.28,47.04,
01/01/2000,00:01:05.05,-296.88,146.97,594.73,-24.82,37.44,-16.34,-8.70,-4.35,28.05,30.47,47.04,
01/01/2000,00:01:05.05,-166.99,76.17,469.73,-30.79,19.51,-34.21,-9.75,-4.05,26.55,30.47,47.04,
01/01/2000,00:01:05.05,-134.77,10.25,349.61,-25.00,1.34,-36.95,-7.95,-5.25,26.25,30.33,47.04,
01/01/2000,00:01:05.05,-50.78,-74.22,342.29,-17.07,3.05,-32.13,-8.55,-5.40,26.40,30.43,47.04,
01/01/2000,00:01:05.05,-10.25,-90.82,348.14,-10.00,17.87,-16.65,-9.30,-3.00,25.65,30.52,47.04,
01/01/2000,00:01:05.05,-86.43,-109.38,406.74,-8.96,16.83,-7.93,-8.10,-4.65,27.90,30.62,47.04,
01/01/2000,00:01:05.05,-142.58,-125.00,456.05,-7.38,5.37,-10.12,-8.70,-4.05,25.80,29.99,47.04,
01/01/2000,00:01:05.05,-189.45,-102.54,505.37,-1.10,-1.16,-10.12,-7.50,-5.55,25.80,30.47,47.04,
01/01/2000,00:01:05.05,-211.43,-107.91,682.13,8.41,-9.94,-9.51,-8.25,-6.30,26.25,30.52,47.04,
01/01/2000,00:01:05.05,-224.61,-157.71,927.73,5.67,-10.49,-11.04,-8.85,-4.65,26.10,30.43,47.04,
01/01/2000,00:01:05.05,-175.29,-190.43,1088.38,2.87,-8.84,-5.37,-8.55,-6.15,26.40,30.43,47.04,
01/01/2000,00:01:05.05,-181.64,-228.03,1198.73,-2.38,-15.00,-0.49,-8.85,-4.20,25.35,30.33,47.04,
01/01/2000,00:01:05.05,-97.66,-234.86,1327.64,-4.57,-15.18,10.67,-8.25,-4.35,27.00,30.52,47.04,
01/01/2000,00:01:05.05,-95.70,-190.92,1605.47,-13.23,-12.20,29.82,-9.45,-6.00,27.30,30.33,47.05,
01/01/2000,00:01:05.05,-221.68,-158.69,1667.48,-34.76,-14.88,35.30,-9.00,-5.55,27.00,30.43,47.05,
01/01/2000,00:01:05.05,-222.17,-45.90,1417.48,-34.21,-25.12,38.54,-8.85,-6.90,26.85,30.14,47.05,
01/01/2000,00:01:05.05,-360.35,-41.50,1473.14,1.77,-14.76,30.43,-9.30,-6.60,26.10,30.33,47.05,
01/01/2000,00:01:05.05,-220.70,-193.85,1919.43,33.84,5.00,5.06,-11.10,-7.65,25.35,30.28,47.05,
01/01/2000,00:01:05.05,-6.84,-243.65,1805.66,2.56,40.06,25.91,-11.70,-6.30,26.55,30.33,47.04,
01/01/2000,00:01:05.05,-67.87,-172.36,1343.75,-9.63,25.61,15.79,-9.75,-7.50,27.75,30.43,47.04,
01/01/2000,00:01:05.05,33.69,-138.67,1050.29,-4.27,26.46,9.21,-9.60,-6.15,25.65,30.47,47.04,
01/01/2000,00:01:05.05,33.69,-132.81,936.04,10.98,37.74,11.34,-8.55,-8.10,27.90,30.33,47.04,
01/01/2000,00:01:05.05,-4.39,-101.56,849.61,13.72,37.99,9.76,-8.10,-6.15,28.65,30.52,47.04,
01/01/2000,00:01:05.05,-15.14,-62.50,726.56,3.78,32.32,9.70,-6.45,-7.50,28.50,30.47,47.04,
01/01/2000,00:01:05.05,-25.39,-35.64,568.85,-6.40,13.60,4.39,-7.20,-7.50,28.50,30.43,47.04,
01/01/2000,00:01:05.05,-26.37,-32.71,385.74,-7.80,8.84,6.59,-6.60,-7.35,26.40,30.47,47.05,
01/01/2000,00:01:05.05,-3.91,-15.62,290.53,-3.05,10.30,13.54,-5.70,-7.05,28.05,30.28,47.05,
01/01/2000,00:01:05.05,16.11,-33.20,274.90,3.17,7.38,18.29,-6.30,-7.65,28.20,30.47,47.05,
01/01/2000,00:01:05.05,-11.72,-23.44,290.04,-1.28,3.66,26.40,-5.70,-8.25,28.50,30.14,47.05,
01/01/2000,00:01:05.05,-41.99,5.86,271.97,-2.93,-1.52,29.45,-6.30,-8.85,28.20,30.47,47.05,
01/01/2000,00:01:05.05,-88.87,-10.74,298.83,3.84,-16.77,26.16,-6.30,-8.85,27.45,30.52,47.05,
01/01/2000,00:01:05.05,-135.74,0.00,356.45,27.93,-18.23,15.67,-7.35,-7.65,27.45,30.33,47.05,
01/01/2000,00:01:05.05,-125.98,-81.54,685.55,49.57,-24.82,10.37,-6.75,-8.25,28.50,30.33,47.05,
01/01/2000,00:01:05.05,-80.08,-142.09,1064.94,55.49,-18.72,6.89,-6.75,-8.25,28.05,30.28,47.05,
01/01/2000,00:01:05.05,-92.77,-124.51,1442.87,52.62,-21.95,13.54,-7.80,-6.15,28.95,30.33,47.05,
01/01/2000,00:01:05.05,-226.07,-76.66,1702.15,37.56,-26.04,0.49,-7.95,-4.80,27.30,30.09,47.05,
01/01/2000,00:01:05.05,-249.02,-60.06,1713.38,16.10,-26.04,-20.12,-8.55,-5.40,28.20,30.47,47.05,
01/01/2000,00:01:05.05,-193.85,-33.69,1536.62,6.59,-30.18,-29.63,-8.85,-6.15,28.65,30.19,47.05,
01/01/2000,00:01:05.05,-261.23,25.88,1504.39,13.35,-27.07,-43.23,-9.30,-5.40,26.85,30.43,47.05,
01/01/2000,00:01:05.05,-246.09,-32.71,1674.80,25.37,-27.74,-63.54,-8.10,-3.75,28.20,30.33,47.06,
01/01/2000,00:01:05.05,-75.20,-125.49,1977.54,23.05,-17.26,-74.88,-10.05,-2.70,28.95,30.43,47.06,
01/01/2000,00:01:05.05,213.87,-198.73,2053.22,-7.44,-13.48,-57.26,-9.00,-2.85,27.75,30.67,47.06,
01/01/2000,00:01:05.05,354.98,-106.93,1807.62,-36.65,14.21,-8.17,-10.50,-3.30,28.80,30.62,47.06,
01/01/2000,00:01:05.05,-250.49,280.27,548.83,-33.54,29.39,46.65,-9.00,-5.55,29.85,30.52,47.03,
01/01/2000,00:01:05.05,-306.64,236.82,415.53,-20.49,21.10,14.27,-7.05,-7.65,28.65,30.33,47.03,
01/01/2000,00:01:05.05,-247.07,153.32,365.23,-10.67,20.55,-10.43,-7.95,-6.30,28.50,30.33,47.03,
01/01/2000,00:01:05.05,-158.69,45.90,337.89,-4.70,12.01,-17.93,-9.30,-7.65,28.95,29.95,47.03,
01/01/2000,00:01:05.05,-88.87,-11.23,267.58,2.20,-2.50,-19.33,-7.50,-6.00,28.80,30.33,47.04,
01/01/2000,00:01:05.05,-62.99,-60.55,304.20,13.96,-10.79,-10.43,-7.95,-5.25,28.80,30.33,47.04,
01/01/2000,00:01:05.05,-106.45,-115.23,467.29,13.05,-6.65,-8.11,-8.10,-7.35,28.20,30.62,47.04,
01/01/2000,00:01:05.05,-121.58,-99.12,509.28,0.18,-7.01,-3.17,-8.55,-6.60,29.40,30.47,47.04,
01/01/2000,00:01:05.05,-128.91,-85.45,509.77,0.18,-20.43,2.80,-8.70,-6.30,29.25,30.52,47.04,
01/01/2000,00:01:05.05,-190.43,-75.68,656.74,1.10,-24.33,3.05,-7.20,-6.30,27.30,30.71,47.04,
01/01/2000,00:01:05.05,-278.81,-55.66,882.81,0.06,-27.80,-2.50,-9.60,-5.70,30.45,30.09,47.04,
01/01/2000,00:01:05.05,-312.99,-64.94,1115.72,-5.18,-24.27,-14.15,-8.85,-5.40,28.20,30.43,47.04,
01/01/2000,00:01:05.05,-222.66,-98.14,1251.46,-13.96,-19.21,-17.38,-8.70,-6.75,28.05,30.09,47.04,
01/01/2000,00:01:05.05,-129.39,-173.83,1365.72,-22.87,-24.70,-11.77,-7.50,-7.50,28.80,30.33,47.04,
01/01/2000,00:01:05.05,-44.43,-186.04,1429.69,-31.04,-14.76,5.24,-10.35,-7.35,27.15,30.47,47.04,
01/01/2000,00:01:05.05,-77.64,-135.25,1508.30,-35.30,-11.22,31.95,-9.30,-7.35,28.65,30.62,47.04,
01/01/2000,00:01:05.05,-164.06,-104.00,1453.12,-46.83,-6.40,46.16,-10.35,-9.60,29.40,30.47,47.04,
01/01/2000,00:01:05.05,-177.25,-7.81,1231.45,-33.48,-4.76,54.33,-8.70,-8.70,27.75,30.33,47.04,
01/01/2000,00:01:05.05,-312.50,14.65,1298.83,5.12,-14.51,31.04,-8.10,-10.50,28.20,30.52,47.05,
01/01/2000,00:01:05.05,-181.64,-142.09,1716.31,31.95,-8.66,2.38,-8.55,-10.50,27.45,30.33,47.05,
01/01/2000,00:01:05.05,55.18,-245.61,1794.43,27.56,12.80,0.00,-9.45,-11.40,25.80,30.14,47.05,
01/01/2000,00:01:05.05,71.29,-246.09,1511.23,6.59,19.70,10.43,-8.55,-10.05,28.65,30.33,47.05,
01/01/2000,00:01:05.05,44.92,-185.06,1156.25,-1.95,14.21,5.98,-7.80,-10.05,27.90,30.33,47.05,
01/01/2000,00:01:05.05,41.02,-144.04,949.71,3.11,14.57,1.28,-7.20,-11.40,28.80,30.43,47.05,
01/01/2000,00:01:05.05,34.18,-57.13,798.83,15.12,13.66,-2.26,-7.95,-10.20,28.05,30.19,47.04,
01/01/2000,00:01:05.05,-22.46,-34.67,716.80,6.40,3.05,-4.27,-7.50,-7.95,29.55,30.33,47.04,
01/01/2000,00:01:05.05,-27.83,0.49,615.72,6.46,-6.16,-3.11,-7.50,-7.95,28.80,30.33,47.04,
01/01/2000,00:01:05.05,-49.32,3.42,550.29,6.16,-8.84,3.90,-5.70,-10.65,28.05,30.43,47.04,
01/01/2000,00:01:05.05,-62.99,-6.35,539.06,10.98,-4.39,14.09,-7.50,-9.90,28.80,29.99,47.04,
01/01/2000,00:01:05.05,-66.89,-5.86,527.34,9.94,-0.91,20.55,-8.25,-8.70,28.50,30.62,47.05,
01/01/2000,00:01:05.05,-32.71,-25.88,515.62,11.77,-0.24,29.39,-7.80,-8.85,27.90,30.09,47.05,
01/01/2000,00:01:05.05,-83.98,-11.72,545.90,20.24,4.21,38.23,-5.85,-7.65,29.40,30.43,47.05,
01/01/2000,00:01:05.05,-125.98,-11.72,671.88,24.33,9.45,37.74,-6.60,-10.05,28.65,30.52,47.05,
01/01/2000,00:01:05.05,-172.36,-9.28,808.59,29.45,9.39,32.99,-5.40,-9.00,29.25,30.33,47.05,
01/01/2000,00:01:05.05,-167.97,-7.81,886.23,28.60,2.26,24.51,-7.50,-9.00,29.85,30.33,47.05,
01/01/2000,00:01:05.05,-197.75,16.11,1075.68,36.46,-8.72,12.26,-5.55,-9.60,28.65,29.99,47.05,
01/01/2000,00:01:05.05,-193.85,61.52,1371.09,36.95,-5.55,-0.98,-5.10,-6.90,30.45,30.28,47.05,
01/01/2000,00:01:05.05,-175.29,52.25,1491.70,30.79,0.61,-23.54,-6.30,-7.65,28.20,30.19,47.05,
01/01/2000,00:01:05.05,-64.45,-1.95,1375.00,17.44,1.95,-40.73,-4.05,-6.15,28.20,30.47,47.05,
01/01/2000,00:01:05.05,-16.11,-40.53,1222.66,10.67,0.43,-47.32,-5.85,-5.70,30.90,30.33,47.05,
01/01/2000,00:01:05.05,-27.34,-8.30,1141.60,17.93,-5.43,-55.85,-5.55,-4.20,30.15,30.43,47.05,
01/01/2000,00:01:05.05,-32.23,-0.49,1280.27,33.78,-22.80,-84.39,-5.40,-4.35,27.00,30.52,47.05,
01/01/2000,00:01:05.05,140.62,-150.39,1753.42,45.55,-40.24,-104.45,-5.85,-3.75,28.65,30.33,47.05,
01/01/2000,00:01:05.05,397.95,-241.70,2021.00,23.35,-14.63,-73.78,-6.30,-2.70,29.40,30.62,47.06,
01/01/2000,00:01:05.05,404.30,-92.77,1774.90,-18.17,2.13,-22.56,-7.20,-2.40,29.55,30.14,47.06,
01/01/2000,00:01:05.05,213.38,81.05,1293.95,-41.95,-11.52,4.39,-7.35,-1.80,29.40,30.47,47.06,
01/01/2000,00:01:05.05,97.17,138.18,944.82,-41.71,-12.07,20.37,-7.35,-1.05,28.65,30.47,47.06,
01/01/2000,00:01:05.05,-54.20,150.39,735.35,-31.34,1.95,28.23,-6.60,-1.80,28.65,30.43,47.06,
01/01/2000,00:01:05.05,-260.74,72.27,375.49,-21.59,-6.16,-4.15,-5.55,-4.20,28.95,30.19,47.03,
01/01/2000,00:01:05.05,-227.54,0.00,339.84,-14.39,-5.61,-5.43,-6.30,-3.75,28.95,30.62,47.03,
01/01/2000,00:01:05.05,-219.73,-47.85,374.02,-5.55,6.59,-6.10,-6.00,-6.30,28.50,30.67,47.04,
01/01/2000,00:01:05.05,-245.12,-80.57,421.88,-0.98,2.56,-6.95,-6.45,-4.05,27.30,30.62,47.04,
01/01/2000,00:01:05.05,-220.21,-114.75,505.86,-2.50,3.17,-5.79,-7.35,-3.75,27.15,30.43,47.04,
01/01/2000,00:01:05.05,-258.79,-111.82,621.09,-2.56,5.06,-1.16,-7.35,-4.20,27.90,30.47,47.04,
01/01/2000,00:01:05.05,-327.15,-73.24,790.04,-1.59,1.16,-0.43,-5.70,-4.05,27.00,30.52,47.04,
01/01/2000,00:01:05.05,-342.29,-63.96,992.68,2.93,-4.57,-13.96,-4.80,-3.00,28.65,30.14,47.04,
01/01/2000,00:01:05.05,-312.50,-65.43,1188.48,-1.89,0.18,-23.11,-6.45,-4.05,27.00,30.43,47.04,
01/01/2000,00:01:05.05,-183.11,-108.89,1403.32,-15.49,-3.96,-24.39,-7.50,-4.05,27.00,30.43,47.04,
01/01/2000,00:01:05.05,-90.33,-121.58,1544.43,-29.70,3.17,-6.04,-5.40,-2.10,27.75,30.52,47.04,
01/01/2000,00:01:05.05,-62.50,-52.73,1646.48,-46.22,-0.37,11.52,-6.30,-3.00,27.45,30.33,47.04,
01/01/2000,00:01:05.05,-14.16,-32.23,1540.53,-63.54,-6.16,19.82,-6.00,-4.35,27.00,30.33,47.04,
01/01/2000,00:01:05.05,15.62,55.66,1235.35,-57.80,-7.01,40.55,-7.35,-5.40,27.15,30.28,47.04,
01/01/2000,00:01:05.05,-268.07,65.92,1188.96,-14.82,-13.84,33.05,-4.65,-6.30,25.50,30.09,47.04,
01/01/2000,00:01:05.05,-133.79,-135.74,1634.77,20.73,-37.38,-11.59,-6.45,-7.05,25.80,30.33,47.04,
01/01/2000,00:01:05.05,263.67,-319.34,1876.95,30.61,-10.79,-5.18,-6.30,-6.15,27.45,30.43,47.05,
01/01/2000,00:01:05.05,214.36,-330.57,1783.69,20.79,25.49,38.05,-6.45,-3.60,25.80,30.33,47.05,
01/01/2000,00:01:05.05,-12.70,-200.68,1350.59,-1.22,25.00,43.41,-6.45,-5.55,26.25,30.43,47.05,
01/01/2000,00:01:05.05,8.30,-157.23,1030.27,-5.43,14.21,29.02,-5.55,-4.95,25.65,30.47,47.05,
01/01/2000,00:01:05.05,-7.32,-94.73,841.31,-1.46,13.84,29.15,-6.45,-4.35,25.20,30.47,47.05,
01/01/2000,00:01:05.05,-25.39,-55.66,704.59,2.87,13.54,28.41,-5.85,-6.60,26.10,30.33,47.05,
01/01/2000,00:01:05.05,-89.36,-29.79,614.75,6.65,13.29,27.99,-4.35,-5.40,25.65,30.47,47.05,
01/01/2000,00:01:05.05,-125.00,-17.09,537.60,7.99,13.41,26.77,-4.20,-6.00,25.80,29.99,47.05,
01/01/2000,00:01:05.05,-129.88,-11.23,448.73,5.79,10.61,22.20,-5.70,-6.30,25.50,30.62,47.04,
01/01/2000,00:01:05.05,-108.40,-24.90,408.20,9.33,13.78,25.79,-5.85,-5.70,26.40,30.47,47.04,
01/01/2000,00:01:05.05,-98.63,-34.18,476.07,17.68,14.21,31.77,-5.70,-6.30,26.55,30.28,47.04,
01/01/2000,00:01:05.05,-83.50,-55.18,545.90,18.05,18.35,39.15,-4.80,-4.95,24.60,30.47,47.05,
01/01/2000,00:01:05.05,-139.16,-38.09,624.02,21.22,18.60,45.73,-4.65,-6.00,26.55,30.33,47.05,
01/01/2000,00:01:05.05,-208.01,21.48,724.61,23.29,12.38,36.65,-3.30,-5.70,25.35,30.33,47.05,
01/01/2000,00:01:05.05,-207.03,23.93,870.12,31.89,1.83,14.57,-4.80,-6.60,24.15,30.19,47.05,
01/01/2000,00:01:05.05,-83.98,-7.81,1082.03,39.33,-2.07,2.62,-3.60,-5.70,24.15,30.09,47.05,
01/01/2000,00:01:05.05,-26.37,-21.00,1386.23,40.67,-2.07,-3.78,-2.85,-5.40,25.35,30.43,47.05,
01/01/2000,00:01:05.05,-99.12,4.88,1518.55,22.50,-3.78,-12.87,-4.80,-4.65,24.60,30.47,47.05,
01/01/2000,00:01:05.05,-60.06,27.34,1366.70,4.33,-14.33,-36.83,-4.65,-3.30,24.75,30.33,47.05,
01/01/2000,00:01:05.05,1.46,-4.39,1169.43,1.83,-17.32,-46.04,-3.90,-3.60,25.50,30.33,47.05,
01/01/2000,00:01:05.05,40.04,21.48,1070.31,9.39,-25.61,-54.76,-5.55,-3.45,24.60,29.99,47.05,
01/01/2000,00:01:05.05,17.58,-16.11,1207.52,27.87,-42.13,-74.63,-5.40,-2.85,23.70,30.43,47.05,
01/01/2000,00:01:05.05,187.99,-166.02,1699.22,36.59,-54.88,-81.16,-6.30,-0.30,24.15,30.09,47.05,
01/01/2000,00:01:05.05,353.03,-182.13,1940.92,11.04,-31.95,-43.90,-7.80,-0.30,24.90,30.43,47.05,
01/01/2000,00:01:05.05,199.22,19.53,1691.89,-31.46,-17.32,-5.12,-8.10,1.80,23.85,30.47,47.05,
01/01/2000,00:01:05.05,88.38,205.57,1269.04,-51.10,-35.73,4.94,-8.10,0.30,23.55,30.19,47.06,
01/01/2000,00:01:05.05,9.28,228.52,994.14,-41.10,-27.74,8.96,-9.00,-0.45,23.25,30.47,47.06,
01/01/2000,00:01:05.05,-62.50,191.89,847.17,-14.02,9.33,17.13,-8.25,-2.40,23.25,30.52,47.06,
01/01/2000,00:01:05.05,-242.68,164.55,739.75,-3.90,29.45,13.41,-7.80,-3.00,23.10,30.47,47.06,
01/01/2000,00:01:05.05,-325.20,111.33,640.62,-9.45,22.99,-6.46,-7.20,-2.10,23.25,30.19,47.06,
01/01/2000,00:01:05.05,-275.39,56.64,523.93,-19.33,7.44,-28.54,-9.00,-0.90,22.95,30.33,47.06,
01/01/2000,00:01:05.05,-177.73,5.86,422.85,-19.82,8.54,-34.02,-8.25,-2.85,24.45,30.52,47.06,
01/01/2000,00:01:05.05,-137.70,-45.41,398.93,-12.93,15.79,-33.23,-8.85,-2.70,24.90,30.52,47.06,
01/01/2000,00:01:05.05,-162.60,-70.80,584.47,-1.28,20.37,-18.17,-8.70,-3.30,25.50,30.47,47.04,
01/01/2000,00:01:05.05,-230.96,-26.86,730.96,5.55,13.11,-17.62,-7.80,-1.05,24.15,30.33,47.04,
01/01/2000,00:01:05.05,-242.68,-52.25,970.70,8.41,1.04,-24.57,-7.50,-1.65,24.00,30.47,47.04,
01/01/2000,00:01:05.05,-155.27,-108.40,1245.12,5.24,0.49,-27.01,-8.25,-1.35,24.45,30.52,47.04,
01/01/2000,00:01:05.05,-97.17,-172.85,1426.27,-11.40,-3.41,-21.22,-7.95,-0.90,24.75,30.67,47.04,
01/01/2000,00:01:05.05,-15.62,-187.01,1443.36,-35.98,-6.65,-3.23,-8.85,-0.30,23.85,30.62,47.04,
01/01/2000,00:01:05.05,-35.16,-143.07,1484.38,-50.00,-27.01,11.46,-7.35,-2.25,24.60,30.33,47.04,
01/01/2000,00:01:05.05,-87.89,-125.98,1442.87,-59.21,-33.23,26.59,-8.10,-2.25,25.35,30.43,47.04,
01/01/2000,00:01:05.05,-0.49,-91.80,1247.56,-47.20,-20.73,48.48,-9.00,-4.05,24.00,30.47,47.04,
01/01/2000,00:01:05.05,-174.80,-47.85,1207.52,-13.78,-12.68,55.49,-9.60,-3.00,24.15,30.62,47.04,
01/01/2000,00:01:05.05,-227.05,-86.91,1656.25,26.52,-16.46,33.23,-9.75,-5.25,25.20,30.47,47.04,
01/01/2000,00:01:05.05,-58.59,-158.20,1913.57,36.10,22.56,36.10,-9.30,-4.95,22.80,30.33,47.04,
01/01/2000,00:01:05.05,-169.92,-96.19,1729.98,11.95,41.52,37.56,-8.70,-3.30,23.70,30.43,47.04,
01/01/2000,00:01:05.05,-175.78,-51.27,1338.87,-10.37,29.76,7.99,-9.45,-5.25,23.25,30.43,47.04,
01/01/2000,00:01:05.05,-36.13,-44.92,992.19,-15.18,19.88,-10.61,-8.25,-6.00,24.00,30.47,47.05,
01/01/2000,00:01:05.05,4.88,-62.99,765.62,2.01,19.88,-8.60,-7.95,-5.55,25.50,30.47,47.05,
01/01/2000,00:01:05.05,-31.74,-70.31,727.54,13.41,30.55,-8.11,-8.25,-4.05,25.50,30.62,47.05,
01/01/2000,00:01:05.05,-45.41,-83.50,722.66,10.18,27.87,-4.45,-6.75,-4.80,23.70,30.62,47.05,
01/01/2000,00:01:05.05,-64.94,-78.61,686.04,5.12,23.17,-3.29,-6.60,-5.70,25.65,30.47,47.05,
01/01/2000,00:01:05.05,-23.93,-90.82,656.74,-7.26,13.84,0.79,-7.05,-3.75,25.35,30.52,47.05,
01/01/2000,00:01:05.05,21.00,-68.36,571.29,-10.12,14.63,14.15,-6.45,-5.55,25.50,30.62,47.05,
01/01/2000,00:01:05.05,15.62,-25.88,515.14,-3.41,20.06,28.35,-7.35,-7.35,26.40,30.47,47.05,
01/01/2000,00:01:05.05,-7.32,-37.11,543.95,4.63,25.24,44.09,-4.65,-5.55,25.50,29.99,47.05,
01/01/2000,00:01:05.05,-48.83,-11.23,591.31,10.67,24.70,48.48,-5.55,-5.70,27.15,30.33,47.05,
01/01/2000,00:01:05.05,-96.19,3.91,620.61,11.22,3.96,40.30,-6.00,-6.30,27.30,30.33,47.04,
